"Projet.Code_Decision_ANR";"Projet.Acronyme";"Projet.Partenaire.Code_Decision_ANR";"Projet.Partenaire.Est_coordinateur";"Projet.Partenaire.Nom_organisme";"Projet.Partenaire.Categorie_organisme";"Projet.Partenaire.Responsable_scientifique.Nom";"Projet.Partenaire.Responsable_scientifique.Prenom";"Projet.Partenaire.Adresse.Ville";"Projet.Partenaire.Adresse.Region";"Projet.Partenaire.Adresse.Pays"
"ANR-05-BLAN-0098";"GRANIT";"ANR-05-BLAN-0098-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE";"Divers public";"PROTASOV";"Konstantin";"";"";"France"
"ANR-05-BLAN-0097";"CONSONNES";"ANR-05-BLAN-0097-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"MATIGNON";"Denis";"";"";"France"
"ANR-05-BLAN-0097";"CONSONNES";"ANR-05-BLAN-0097-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PROVENCE CORSE";"Divers public";"KERGOMARD";"Jean";"";"";"France"
"ANR-05-BLAN-0097";"CONSONNES";"ANR-05-BLAN-0097-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"CAUSSE";"René";"";"";"France"
"ANR-05-BLAN-0096";"nanocafon";"ANR-05-BLAN-0096-04";False;"UNIVERSITE AIX-MARSEILLE III";"Laboratoire public";"REGULA";"Gabrielle";"";"";"France"
"ANR-05-BLAN-0096";"nanocafon";"ANR-05-BLAN-0096-03";False;"CNRS - DR ILE-DE-FRANCE SECTEUR EST";"Divers public";"DECAMPS";"Brigitte";"";"";"France"
"ANR-05-BLAN-0096";"nanocafon";"ANR-05-BLAN-0096-02";False;"UNIVERSITE DORLEANS";"Laboratoire public";"NTSOENZOK";"Esidor";"";"";"France"
"ANR-05-BLAN-0096";"nanocafon";"ANR-05-BLAN-0096-01";True;"SOLDE";"Laboratoire public";"RUAULT";"Marie Odile";"";"";"France"
"ANR-05-BLAN-0093";"ACCEL1";"ANR-05-BLAN-0093-03";False;"SoldéRD";"Laboratoire public";"VIDEAU";"Henri";"";"";"France"
"ANR-05-BLAN-0093";"ACCEL1";"ANR-05-BLAN-0093-02";False;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - Direction des Applications Militaires";"Divers public";"LEFEBVRE";"Erik";"";"";"France"
"ANR-05-BLAN-0093";"ACCEL1";"ANR-05-BLAN-0093-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"MALKA";"Victor";"";"";"France"
"ANR-05-BLAN-0092";"ELP-OA";"ANR-05-BLAN-0092-03";False;"CNRS - DR RHONE-AUVERGNE";"Divers public";"TALLON";"Michel";"";"";"France"
"ANR-05-BLAN-0092";"ELP-OA";"ANR-05-BLAN-0092-02";False;"CNRS - DR RHONE-ALPES SECTEUR ALPES";"Divers public";"PIQUE";"Jean Paul";"";"";"France"
"ANR-05-BLAN-0092";"ELP-OA";"ANR-05-BLAN-0092-01";True;"CNRS - DR PROVENCE CORSE";"Divers public";"FOY";"Renaud";"";"";"France"
"ANR-05-BLAN-0091";"NCPMOL";"ANR-05-BLAN-0091-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR EST";"Divers public";"ASSELIN";"Pierre";"";"";"France"
"ANR-05-BLAN-0091";"NCPMOL";"ANR-05-BLAN-0091-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ALSACE";"Divers public";"SAUE";"Trond";"";"";"France"
"ANR-05-BLAN-0091";"NCPMOL";"ANR-05-BLAN-0091-03";False;"ECOLE NORMALE SUPERIEURE DE LYON";"Laboratoire public";"CRASSOUS";"Jeanne";"";"";"France"
"ANR-05-BLAN-0091";"NCPMOL";"ANR-05-BLAN-0091-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"CHARDONNET";"Christian";"";"";"France"
"ANR-05-BLAN-0091";"NCPMOL";"ANR-05-BLAN-0091-05";False;"UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]";"Laboratoire public";"HUET";"Thérèse";"";"";"France"
"ANR-05-BLAN-0090";"IPER";"ANR-05-BLAN-0090-02";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"SEGUR";"Pierre";"";"";"France"
"ANR-05-BLAN-0090";"IPER";"ANR-05-BLAN-0090-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"LAUX";"Christophe";"";"";"France"
"ANR-05-BLAN-0090";"IPER";"ANR-05-BLAN-0090-03";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"MASSINES";"Françoise";"";"";"France"
"ANR-05-BLAN-0090";"IPER";"ANR-05-BLAN-0090-04";False;"UNIVERSITE DE PAU ET DES PAYS DE LADOUR";"Laboratoire public";"PAILLOL";"Jean";"";"";"France"
"ANR-05-BLAN-0089";"Archaea-vir";"ANR-05-BLAN-0089-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PROVENCE CORSE";"Divers public";"CAMBILLAU";"Christian";"";"";"France"
"ANR-05-BLAN-0089";"Archaea-vir";"ANR-05-BLAN-0089-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"VAN TILBEURGH";"Herman";"";"";"France"
"ANR-05-BLAN-0089";"Archaea-vir";"ANR-05-BLAN-0089-01";True;"INSTITUT PASTEUR";"Divers public";"PRANGISHVILI";"David";"";"";"France"
"ANR-05-BLAN-0071";"SURF";"ANR-05-BLAN-0071-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"COHEN";"Laurent";"";"";"France"
"ANR-05-BLAN-0071";"SURF";"ANR-05-BLAN-0071-02";False;"ECOLE NATIONALE DES PONTS ET CHAUSSEES (ENPC)";"Laboratoire public";"PARAGIOS";"Nikos";"";"";"France"
"ANR-05-BLAN-0071";"SURF";"ANR-05-BLAN-0071-01";True;"CHAMBRE DE COMMERCE ET DINDUSTRIE DE PARIS - Ecole Supérieure dIngénieurs en Électronique et Électrotechnique - ESIEE";"Divers public";"TALBOT";"Hugues";"";"";"France"
"ANR-05-BLAN-0070";"IFO";"ANR-05-BLAN-0070-04";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"LEDOUX";"Michel";"";"";"France"
"ANR-05-BLAN-0070";"IFO";"ANR-05-BLAN-0070-03";False;"UNIVERSITE BLAISE PASCAL - CLERMONT-FERRAND II";"Laboratoire public";"WU";"Li Ming";"";"";"France"
"ANR-05-BLAN-0070";"IFO";"ANR-05-BLAN-0070-02";False;"UNIVERSITE PARIS IX [DAUPHINE]";"Laboratoire public";"GENTIL";"Ivan";"";"";"France"
"ANR-05-BLAN-0070";"IFO";"ANR-05-BLAN-0070-01";True;"UNIVERSITE PARIS OUEST NANTERRE LA DEFENSE - PARIS X";"Laboratoire public";"CATTIAUX";"Patrick";"";"";"France"
"ANR-05-BLAN-0069";"PROTEONUTR";"ANR-05-BLAN-0069-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ALSACE";"Divers public";"VAN DORSSELAER";"Alain";"";"";"France"
"ANR-05-BLAN-0069";"PROTEONUTR";"ANR-05-BLAN-0069-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ALSACE";"Divers public";"LE MAHO";"Yvon";"";"";"France"
"ANR-05-BLAN-0068";"Mémoire, émotion";"ANR-05-BLAN-0068-01";True;"UNIVERSITE DE PARIS V - RENE DESCARTES";"Laboratoire public";"ERGIS";"Anne Marie";"";"";"France"
"ANR-05-BLAN-0067";"SMPN";"ANR-05-BLAN-0067-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ALSACE";"Divers public";"RAWISO";"Michel";"";"";"France"
"ANR-05-BLAN-0065";"AcqLang";"ANR-05-BLAN-0065-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"PEPERKAMP";"Sharon";"";"";"France"
"ANR-05-BLAN-0065";"AcqLang";"ANR-05-BLAN-0065-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"NASH";"Léa";"";"";"France"
"ANR-05-BLAN-0065";"AcqLang";"ANR-05-BLAN-0065-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"NADAL";"Jean Pierre";"";"";"France"
"ANR-05-BLAN-0059";"MICRAC";"ANR-05-BLAN-0059-04";False;"UNIVERSITE DE PARIS XIII";"Laboratoire public";"KAYSER";"Daniel";"";"";"France"
"ANR-05-BLAN-0059";"MICRAC";"ANR-05-BLAN-0059-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE NORD-PAS-DE-CALAIS ET PICARDIE";"Divers public";"BENFERHAT";"Salem";"";"";"France"
"ANR-05-BLAN-0059";"MICRAC";"ANR-05-BLAN-0059-02";False;"UNIVERSITE DE TOULOUSE II [LE MIRAIL]";"Laboratoire public";"HILTON";"Denis";"";"";"France"
"ANR-05-BLAN-0059";"MICRAC";"ANR-05-BLAN-0059-01";True;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"PRADE";"Henri";"";"";"France"
"ANR-05-BLAN-0055";"ICENET";"ANR-05-BLAN-0055-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"PROUST";"Cyril";"";"";"France"
"ANR-05-BLAN-0055";"ICENET";"ANR-05-BLAN-0055-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE";"Divers public";"FLOUQUET";"Jacques";"";"";"France"
"ANR-05-BLAN-0055";"ICENET";"ANR-05-BLAN-0055-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PARIS MICHEL-ANGE";"Divers public";"KAMRAN";"Behnia";"";"";"France"
"ANR-05-BLAN-0055";"ICENET";"ANR-05-BLAN-0055-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES";"Divers public";"BRISON";"Jean Pascal";"";"";"France"
"ANR-05-BLAN-0049";"DYNAMOCELL";"ANR-05-BLAN-0049-02";False;"INSTITUT PASTEUR";"Divers public";"MARTIN VERSTRAETE";"Isabelle";"";"";"France"
"ANR-05-BLAN-0049";"DYNAMOCELL";"ANR-05-BLAN-0049-01";True;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"FROMION";"Vincent";"";"";"France"
"ANR-05-BLAN-0046";"O²E";"ANR-05-BLAN-0046-03";False;"UNIVERSITE DE RENNES I";"Laboratoire public";"FERON";"Patrice";"";"";"France"
"ANR-05-BLAN-0046";"O²E";"ANR-05-BLAN-0046-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"LLOPIS";"Olivier";"";"";"France"
"ANR-05-BLAN-0046";"O²E";"ANR-05-BLAN-0046-01";True;"UNIVERSITE DE BESANCON [FRANCHE-COMTE]";"Laboratoire public";"LARGER";"Laurent";"";"";"France"
"ANR-05-BLAN-0043";"NPMSFFC";"ANR-05-BLAN-0043-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"POILBLANC";"Didier";"";"";"France"
"ANR-05-BLAN-0042";"BIOINORGCAT";"ANR-05-BLAN-0042-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES";"Divers public";"FONTECILLA CAMPS JUAN";"Carlos";"";"";"France"
"ANR-05-BLAN-0042";"BIOINORGCAT";"ANR-05-BLAN-0042-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES";"Divers public";"MENAGE";"Stéphane";"";"";"France"
"ANR-05-BLAN-0041";"Constructurale";"ANR-05-BLAN-0041-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE CENTRE-EST";"Divers public";"CORBEL";"Serge";"";"";"France"
"ANR-05-BLAN-0041";"Constructurale";"ANR-05-BLAN-0041-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE CENTRE-EST";"Divers public";"FALK";"Laurent";"";"";"France"
"ANR-05-BLAN-0041";"Constructurale";"ANR-05-BLAN-0041-01";True;"UNIVERSITE DE SAVOIE - CHAMBERY";"Laboratoire public";"LUO";"Lingai";"";"";"France"
"ANR-05-BLAN-0040";"VLASOV";"ANR-05-BLAN-0040-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE CENTRE-EST";"Divers public";"GHIZZO";"Alain";"";"";"France"
"ANR-05-BLAN-0038";"GALILEO";"ANR-05-BLAN-0038-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE CENTRE-EST";"Divers public";"MARTIN";"Annie";"";"";"France"
"ANR-05-BLAN-0036";"ThermoGA";"ANR-05-BLAN-0036-01";True;"ECOLE NATIONALE SUPERIEURE DES TECHNIQUES AVANCEES";"Laboratoire public";"FURST";"Walter";"";"";"France"
"ANR-05-BLAN-0033";"CASDOA";"ANR-05-BLAN-0033-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE";"Divers public";"PIAT";"Michel";"";"";"France"
"ANR-05-BLAN-0033";"CASDOA";"ANR-05-BLAN-0033-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE COTE DAZUR";"Divers public";"VERNIN";"Jean";"";"";"France"
"ANR-05-BLAN-0033";"CASDOA";"ANR-05-BLAN-0033-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE COTE DAZUR";"Divers public";"GREC";"Gerard";"";"";"France"
"ANR-05-BLAN-0033";"CASDOA";"ANR-05-BLAN-0033-04";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"ARNAUD";"Jean";"";"";"France"
"ANR-05-BLAN-0031";"SciCryo";"ANR-05-BLAN-0031-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"DI STEFANO";"Philippe";"";"";"France"
"ANR-05-BLAN-0023";"Modélisation de l'équilibre";"ANR-05-BLAN-0023-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"MONNIN";"Christophe";"";"";"France"
"ANR-05-BLAN-0016";"MicroThermAc";"ANR-05-BLAN-0016-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION AQUITAINE LIMOUSIN";"Divers public";"LASSEUX";"Didier";"";"";"France"
"ANR-05-BLAN-0016";"MicroThermAc";"ANR-05-BLAN-0016-01";True;"ECOLE CENTRALE DE LYON";"Laboratoire public";"BLANC BENON";"Philippe";"";"";"France"
"ANR-05-BLAN-0010";"Stra multi-D";"ANR-05-BLAN-0010-01";True;"ECOLE NORMALE SUPERIEURE DE LYON";"Laboratoire public";"BARAFFE";"Isabelle";"";"";"France"
"ANR-05-BLAN-0009";"SMS";"ANR-05-BLAN-0009-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Siège)";"Divers public";"VINCENT";"Jean Marc";"";"";"France"
"ANR-05-BLAN-0009";"SMS";"ANR-05-BLAN-0009-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"FOURNEAU";"Jean Michel";"";"";"France"
"ANR-05-BLAN-0007";"DOPROCOF";"ANR-05-BLAN-0007-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"JOUVE";"François";"";"";"France"
"ANR-05-BLAN-0007";"DOPROCOF";"ANR-05-BLAN-0007-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION AQUITAINE LIMOUSIN";"Divers public";"CHARTIER";"Thierry";"";"";"France"
"ANR-05-BLAN-0007";"DOPROCOF";"ANR-05-BLAN-0007-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION AQUITAINE LIMOUSIN";"Divers public";"VERDEYME";"Serge";"";"";"France"
"ANR-05-BLAN-0003";"calixzymeredox";"ANR-05-BLAN-0003-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE BRETAGNE ET PAYS- DE-LA-LOIRE";"Divers public";"HAPIOT";"Philippe";"";"";"France"
"ANR-05-BLAN-0003";"calixzymeredox";"ANR-05-BLAN-0003-03";False;"UNIVERSITE DU HAVRE";"Laboratoire public";"JABIN";"Ivan";"";"";"France"
"ANR-05-BLAN-0003";"calixzymeredox";"ANR-05-BLAN-0003-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"REINAUD";"Olivia";"";"";"France"
"ANR-05-BLAN-0003";"calixzymeredox";"ANR-05-BLAN-0003-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE BRETAGNE ET PAYS- DE-LA-LOIRE";"Divers public";"LE MEST";"Yves";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-01";True;"AFOCEL";"Laboratoire public";"DE MOROGUES";"Francis";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-04";False;"OFFICE NATIONAL DES FORETS";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-02";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-03";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-07";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PARIS MICHEL-ANGE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-05";False;"UCFF";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0010";"ECOBIOM";"ANR-05-BIOE-0010-06";False;"GIE ARVALIS ONIDOL";"PME";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-09";False;"ASSOCIATION POUR L ENVIRONNEMENT ET LA SECURITE EN AQUITAINE (APESA)";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-08";False;"FEDERATION REGIONALE AGRICOLES DE PICARDIE";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-07";False;"CHAMBRE REGIONALE DAGRICULTURE DU CENTRE";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-06";False;"ELECTRICITE DE France - EDF";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-05";False;"UNION DE LA COOPERATION FORESTIERE FRANCAISE";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-04";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-03";False;"ONF";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-02";False;"AFOCEL";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0009";"CINE-HT";"ANR-05-BIOE-0009-01";True;"GIE ARVALIS ONIDOL";"PME";"LABALETTE";"Françoise";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-05";False;"ELECTRICITE DE France - EDF";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-01";True;"CEA - EPIC";"Divers public";"ROUGE";"Sylvie";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-02";False;"DCPR CNRS UMR 7630 INPL - ENSIC";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-03";False;"ARMINES/ECOLE DES MINES DALBI-CARMAUX";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-04";False;"CENTRE DE COOPERATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LE DEVELOPPEMENT - CIRAD -";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-07";False;"GDF";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0008";"CINE-HT";"ANR-05-BIOE-0008-06";False;"IFP ENERGIES NOUVELLES";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0007";"INORGANIQUES";"ANR-05-BIOE-0007-03";False;"ELECTRICITE DE France - EDF";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-05-BIOE-0007";"INORGANIQUES";"ANR-05-BIOE-0007-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE POITOU-CHARENTES";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0007";"INORGANIQUES";"ANR-05-BIOE-0007-01";True;"CEA - EPIC";"Divers public";"SEILER";"Jean Marie";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-08";False;"SAFISIS";"PME";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-02";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-01";True;"IFP ENERGIES NOUVELLES";"Divers public";"MONOT";"Frédéric";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-09";False;"ARD";"PME";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-07";False;"PROTEUS";"PME";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-06";False;"CERMAV UPR 5301";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-05";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE (GRIGNON)";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PARIS MICHEL-ANGE";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0006";"HYPAB";"ANR-05-BIOE-0006-03";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE CLERMONT-FERRAND";"Divers public";"";"";"";"";"France"
"ANR-05-BIOE-0005";"FERMENTATION DES HYDROLYSATS";"ANR-05-BIOE-0005-03";False;"MAGUIN";"Laboratoire public";"";"";"";"";"France"
"ANR-05-BIOE-0005";"FERMENTATION DES HYDROLYSATS";"ANR-05-BIOE-0005-01";True;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES - INSA TOULOUSE";"Laboratoire public";"MOLINA JOUVE";"Carole";"";"";"France"
"ANR-05-BIOE-0005";"FERMENTATION DES HYDROLYSATS";"ANR-05-BIOE-0005-02";False;"AGRO INDUSTRIE RECHERCHES ET DEVELOPPEMENTS (ARD)";"PME";"";"";"";"";"France"
