Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Garg, Amit",London Health Sciences Centre Res. Inc. (Ont.),Operating Grant,200809MOP,Knowledge Translation & Exchange,Impact of MEDLINE filters on evidence retrieval,"                 $85,142","                      $0","1 yr 0 mth "
"Gariépy, Jean-Francois",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Mécanismes de genèse du rythme respiratoire dans le tronc cérébral de la lamproie.,"                $105,000","                      $0","3 yrs 0 mth "
"Garrel, Dominique R",Universit&eacute; de Montr&eacute;al,Randomized Controlled Trials,200809MCT,Randomized Controlled Trials - A (RSA),Effects of enteral glutamine supplementation on mortality and infectious morbidity in severely burned patients: a multi-center pilot trial,"                $600,812","                 $10,451","2 yrs 0 mth "
"Garrison, Scott R",University of British Columbia,Doctoral Research Award - Aging,200810SIA,Doctoral Research Awards - B,A Three Pronged Exploration of Etiology and New Treatment Options for Nocturnal Leg Cramps - Utilizing 1) RCT of Intravenous Magnesium Infusion 2) Cramp Subject Knowledge Synthesis and Collaborative Clinical Trial Design and 3) Sequence Symmetry Analysis of Quinine Prescriptions Using British Columbia Pharmacoepidemiologic Databases,"                 $66,000","                      $0","3 yrs 0 mth "
"Gastaldo, Denise; Magalhaes, Lilian V",University of Toronto,Operating Grant,200809MOP,"Gender, Sex & Health",Health Consequences of Gendered Economic Migration: The case of undocumented Latin American workers in Ontario,"                $156,897","                      $0","2 yrs 6 mths "
"Gatignol, Anne",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant - PA: HIV/AIDS Research Initiative - Biomedical/Clinical Stream,200809HOP,Virology & Viral Pathogenesis,Exploring interactions between HIV and the RNA interference pathway,"                $370,670","                      $0","3 yrs 0 mth "
"Gaudreau, Luc R",Universit&eacute; de Sherbrooke,Operating Grant,200809MOP,Biochemistry & Molecular Biology - B,Shaping the euchromatic and heterochromatic landscapes by p400 complex-mediated incorporation of H2A.Z within chromatin,"                $756,770","                      $0","5 yrs 0 mth "
"Gauthier, Claudine",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"Multi-modal imaging study of the relationship between age, physical activity level, cerebral physiology, and cognitive performance","                $105,000","                      $0","3 yrs 0 mth "
"Gayapersad, Allison",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"Do HIV infected women who receive PMTCT services, in resource poor settings, experience difficulty accessing more comprehensive HIV treatment and care services?","                $105,000","                      $0","3 yrs 0 mth "
"Geddes, Kaoru J",University of Toronto,CAG/CIHR Fellowship for Research in Gastroenterology/Nutrition,200810GNF,CIHR - INMD  - CAG (Canadian Association of Gastroenterology) Partnership,Investigating the role of NOD receptors in Salmonella enterica  serovar Typhimurium induced colitis,"                $120,000","                      $0","2 yrs 0 mth "
"Gee, Marianne","Queen's University (Kingston, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,The effects of body size on motor-vehicle collision injury and disability,"                $105,000","                      $0","3 yrs 0 mth "
"Gélinas, Jean-François",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Doctoral Research Award - PA: Biomedical/Clinical HIV/AIDS Research,200810IDB,Doctoral Research Awards - A,Characterization and analysis of blocking mechanisms to the  replication of HIV in resistant cells.,"                 $66,000","                      $0","3 yrs 0 mth "
"Gélinas, Roselle",Montreal Heart Institute,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Intervention nutritionnelle pour les désordres de la bêta-oxydation des acides gras à chaîne longue.,"                 $70,000","                      $0","2 yrs 0 mth "
"Gendron, Fernand-Pierre",Universit&eacute; de Sherbrooke,"Operating Grant - PA: Inst of Nutrition, Metabolism and Diabetes -Bridge Funding",200809NMD,Experimental Medicine,Role of epithelial cells P2Y receptors in the dysfunction of the intestinal mucosa during inflammation.,"                $100,000","                      $0","1 yr 0 mth "
"Gendron, Robert L; Paradis, Hélène",Memorial University of Newfoundland,CIHR/Regional Partnership Program/Operating Grants,200809ROP,Cell Biology & Mechanisms of Disease,Role of Tubedown in endothelial permeability in healthy vision,"                $143,960","                      $0","3 yrs 0 mth "
"George, Tony P",Centre for Addiction and Mental Health (Toronto),Emerging Team Grant: Co-morbidity of brain disorders & other health problems-LOI,200810CBL,Emerging Team Grant: Co-morbidity of brain disorders and other health problems,CIHR Emerging Team Grant in Concurrent Mental Health and Addictive Disorders,"                  $5,000","                      $0","1 yr 0 mth "
"Gervais, Lisa-Marie",Direct Payment,CIHR Journalism Award,200812JOU,Journalism Awards,Du Sri Lanka au Canada: Soigner les blessures invisibles.,"                 $10,000","                      $0","1 yr 0 mth "
"Ghaffari, Mazyar",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Characterizing aberrant intracellular signaling processes in ERG-transformed prostate cancer,"                $105,000","                      $0","3 yrs 0 mth "
"Ghanekar, Anand",University of Toronto,CIHR Clinician Scientist - Phase 1,200809MC1,Clinician Scientist,Identification and Characterization of Human Liver Cancer Stem Cells,"                $172,500","                      $0","3 yrs 0 mth "
"Ghert, Michelle A",McMaster University,Operating Grant,200809MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Novel tumour cell interactions in bone,"                $315,643","                      $0","3 yrs 0 mth "
"Gibrat, Claire A",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,La cystamine : une nouvelle approche neuroprotectrice potentielle pour la maladie de Parkinson.,"                $105,000","                      $0","3 yrs 0 mth "
"Gibson, Jennifer",University of Toronto,Catalyst Grant: Ethics,200810EPP,Catalyst Grant : Ethics (2016-2017),"Evaluating the effectiveness of hospital-based ethics programs:  a pilot study to identify key benchmarks, indicators, and success factors","                 $98,614","                  $1,225","2 yrs 0 mth "
"Gibson, Nancy L; Martin, Jim",CIET Canada (Ottawa),Operating Grant - HIV/AIDS CBR Program - Indigenous,200811CBA,HIV/AIDS Community-Based Research - Aboriginal Stream,"Resilience, HIV/STI prevention and community action in the Tlicho communities of Northwest Territories","                $300,000","                      $0","3 yrs 0 mth "
"Giembycz, Mark A",University of Calgary,Operating Grant,200809MOP,Respiratory System,A Unifying Mechanism for the Anti-inflammatory Effect of Phosphodiesterase 4 Inhibitors in Chronic Obstructive Pulmonary Disease,"                $669,215","                      $0","5 yrs 0 mth "
"Gien, Lan T",Memorial University of Newfoundland,Other: Canada-UK Aging Initiative,200809CUK,Special Cases,Working late: Strategies to enhance productive and healthy environments for the older workforce - the Canadian context,"                $222,000","                  $3,000","3 yrs 0 mth "
"Gill, Dawn P",Direct Payment,Fellowship - Priority Announcement - Longitudinal Study on Aging,200810LAF,Health Research Training A - Post-PhD (HTA),"Predicting the Rate of Functional Decline in Alzheimer's Disease, Vascular Dementia, and Dementia with Lewy Bodies","                $100,000","                      $0","2 yrs 0 mth "
"Gillespie, John R",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The role of Glycogen Synthase Kinase 3 beta (GSK-3B) in bone development,"                 $70,000","                      $0","2 yrs 0 mth "
"Gillgrass, Amy E",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The role of IL-15 and NK cells in tumor formation in a mouse model of spontaneous mammary carcinogenesis.,"                 $70,000","                      $0","2 yrs 0 mth "
"Gill, Kathryn J",Research Institute of the McGill University Health Centre,Team Grant: Substance Abuse Prevention and Treatment,200810SAF,Team Grant: Substance Abuse Prevention and Treatment,CIHR Team in Substance Abuse Treatment,"                $738,055","                 $17,610","5 yrs 0 mth "
"Gill, Kathryn J",Research Institute of the McGill University Health Centre,Operating Grant - PA: Prevention and Treatment of Illicit Drug Use,200809PTI,Genetics,The genetic vulnerability to substance abuse: behavioural and linkage analyses,"                $100,000","                      $0","1 yr 0 mth "
"Gill, Sudeep S","Queen's University (Kingston, Ontario)",CIHR New Investigator,200809MSH,Health Research Salary A,The concurrent use of medications with opposing actions: the prevalence and impact of prescribing both anticholinergics and cholinesterase inhibitors to people with dementia,"                $300,000","                      $0","5 yrs 0 mth "
"Gill, Sudeep S","Queen's University (Kingston, Ontario)",Operating Grant,200809MOP,Health Services Evaluation & Interventions Research - A,The concurrent use of medications with opposing actions: the prevalence and impact of prescribing both anticholinergics and cholinesterase inhibitors to people with dementia,"                $124,555","                      $0","3 yrs 0 mth "
"Gilron, Ian","Queen's University (Kingston, Ontario)",Randomized Controlled Trials,200809MCT,Randomized Controlled Trials - A (RSA),Combination pharmacotherapy for the management of pain (2008),"                $416,885","                      $0","3 yrs 0 mth "
"Girard, Sylvie",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôle de l'interleukine-1 dans la pathophysiologie de la paralysie cérébrale: Perspectives neuroprotectrices,"                $105,000","                      $0","3 yrs 0 mth "
"Girouard, Laurence",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Évaluation des effets à long terme d'une infertilité induite par chimiothérapie sur les types de stratégies de coping utilisées par les jeunes hommes survivant à un cancer testiculaire ou lymphatique,"                $105,000","                      $0","3 yrs 0 mth "
"Giroux, Véronique",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôle du récepteur-relié à l'oestrogène alpha dans l'épithélium intestinal et la tumorigenèse intestinale,"                $105,000","                      $0","3 yrs 0 mth "
