"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"302","All India Council for Technical Education","…robot - an intelligent ….assistant for …","A. Chitra","P.S.G. College of Technology","Department of Computer Engineering, Peelamedu",500000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_155"
"303","All India Council for Technical Education","…..modelling of rotating calon in centrifugal pumps","A. Raman","S.R.M. Engineering College","Department of Mechanical Engineering",550000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_156"
"304","All India Council for Technical Education","Utilisation of unconventional scs for the removal of corom textile wet","G. Nanalkilli","S.S.M. Institute of Textile Technology & Polytechnic","Department of Chemical Engineering",650000,12,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_157"
"305","All India Council for Technical Education","BHS of reinformed earth and tect of geofabric ties in ….foundation structure","S.K. Pal","Tripura Engineering College","Department of Civil Engineering",1000000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_158"
"306","All India Council for Technical Education","Sineous AC-DC power transmission","B.H. Khan","Aligarh Muslim University","Department of Electrical Engineering",500000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_159"
"307","All India Council for Technical Education","…..Technology for ..metal bearing","S.H. Hasan","Banaras Hindu University","Department of Chemical Engineering",575000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_160"
"308","All India Council for Technical Education","Ce polymer composites","V.K. Singh","Banaras Hindu University","Department of Chemical Engineering",1000000,18,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_161"
"309","All India Council for Technical Education","Lower low voltage logic c design using optically coled enhancement mode","B.B. Paul","Banaras Hindu University","Department of Electronics & Communication",500000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_162"
"310","All India Council for Technical Education","….Development of quasi-acilters for power quality","A.K. Kapoor","Banaras Hindu University","Department of Electrical Engineering",800000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_163"
"311","All India Council for Technical Education","Cyicity: A probe into sulde reactions with Na and bioactive molecules","K.N. Singh","Banaras Hindu University","Department of Pharmacy",600000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_164"
"312","All India Council for Technical Education","Deveopment of two wet chemical processes for the synthesis of nanostructured doped TIO2 and FE2 03 based photocatalysts having possible applications in solar splitting of water","R. Shrivastav","Dayal Bagh Educational Institute","Department of Chemical Engineering",500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_165"
"313","All India Council for Technical Education","Enablement of export in chikan apparel industry","V. Mishra","International Institute of Special Education","Management Department",500000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_166"
"314","All India Council for Technical Education","Study of facts controllers in multimachine power systems from voltage stability viewpoint","N.K. Sharma","Madan Mohan Malaviya Engineering College","Department of Electrical Engineering",350000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_167"
"315","All India Council for Technical Education","Simulation & optimization of ATM switching networks using ….","C.B. Tripathi","Madan Mohan Malaviya Engineering College","Department of Electronics & Communication",7000000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_168"
"316","All India Council for Technical Education","Hybrid control in automated guided vehicle systems","S. Arora","G.B. Pant University of Agriculture & Technology","Department of Electrical Engineering",450000,30,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_169"
"317","All India Council for Technical Education","Vertebrate biochronology of early tertiary sedimentary sequences of Kutch, Western…","S. Bajpai","Roorkee University","Department of Civil Engineering",450000,17,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_170"
"318","All India Council for Technical Education","Feature extraction and interpretation of ultrasound medical ….","R.S. Anand","Roorkee University","Department of Electrical Engineering",500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_171"
"319","All India Council for Technical Education","Software development for manufacturing planning & control in automated….","N.K. Mehta","Roorkee University","Department of Mechanical Engineering",900000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_172"
"320","All India Council for Technical Education","Shallow earthquakes in Indian region using different Sar….","M.L. Sharma","Roorkee University","Department of Civil Engineering",1000000,17,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_173"
"321","All India Council for Technical Education","Microseismic zonation and prediction of earthquake hazard…..","D. Shanker","Roorkee University","Department of Civil Engineering",700000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_174"
"322","All India Council for Technical Education","Design, fabrication and development of microstrip element as frequency selective","S. Das","Bengal Engineering College","Department of Electronics & Communication",500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_175"
"323","All India Council for Technical Education","Pilot plant studeis on arsenic removal from ground water","P. Bandyopadhyay","Bengal Engineering College","Department of Civil Engineering",350000,17,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_176"
"324","All India Council for Technical Education","dimension optimization of some recently developed semiconductor quantum structure for mobility enhancement needed for high performance device realization","N.R. Bandyopadhyay","Bengal Engineering College","Department of Electronics & Communication",200000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_177"
"325","All India Council for Technical Education","Phase Inversion in agitated liquid dispersion","K. Ganguly","Calcutta University","Department of Chemical Science",475000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_178"
"326","All India Council for Technical Education","Studies on nonlinie arties of organic dye in PVA matrix","S.K. Sarkar","Calcutta University","Department of Electronics & Communication",400000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_179"
"327","All India Council for Technical Education","Development of topical anti infective and anti wound preprations from the new antibiotic MT9/81 & ITS","T.K. Chatterjee","Jadavpur University","Department of Biotechnology",600000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_180"
"328","All India Council for Technical Education","A study of performance evaluation and maintenance planning for management of flexible pavements in a stretch of","S. Chakrabarti","Jadavpur University","Department of Civil Engineering",450000,17,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_181"
"329","All India Council for Technical Education","To develop optical active and passive devices for fiber optic…..","A.K. Das","Jadavpur University","Department of Electronics & Communiction",700000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_182"
"330","All India Council for Technical Education","Application of soft computing in digital image processing with special reference to medical…","S. Ghosh","Jadavpur University","Department of Electronics & Communication",400000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_183"
"331","All India Council for Technical Education","Investigations on broadband dielectric antennas","D.R. Poddar","Jadavpur University","Department of Electronics & Communication",300000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_184"
"332","All India Council for Technical Education","Development of an OPF based power system simulator using object oriented technique for analysing deregulation in power","S.K. Goswami","Jadavpur University","Department of Electrical Engineering",250000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_185"
"333","All India Council for Technical Education","Development of a Web enabled manufacturing","R. Bhattacharya","Jadavpur University","Department of Mechanical Engineering",600000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_186"
"334","All India Council for Technical Education","Development of CAD tools for synthesis of VLSI circuits with……….","S. Roy","Kalyani Government Engineering College","Department of Computer Science",250000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_187"
"335","All India Council for Technical Education","On line personnel indentification by facila image….","J. Sil","Calcutta University","Department of Computer Science",150000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_188"
"336","All India Council for Technical Education","Soft computing algorithms in fractional fourier transform domain and its application","K.N. Dey","Calcutta University","Department of Computer Science",300000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_189"
"337","All India Council for Technical Education","Studies of electronics transport properties of low dimensional carriers presnet in GAN-AIGAN","S. Kundu","Calcutta University","Department of Electronics & Communication",300000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_190"
"338","All India Council for Technical Education","Simulative investigations of the band structure dependent properties of quantum effect devices made of novel compound","K.P. Ghatak","Calcutta University","Department of Electronics & Communication",300000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_191"
"339","All India Council for Technical Education","Fault diagnosis and in system on chip","S. Chakrabarti","Kalyani University","Department of Computer Science",500000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_192"
"340","All India Council for Technical Education","Development of microprocessor based encoder for sectured data transmission","J.K. Mandal","North Bengal University","Department of Computer Science",200000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_193"
