"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"273","Ministry of Environment and Forests","G.B. Pant Institute of Himalayan Environment & Development to act as Lead Institution for Nanda Dei, Manas, Dibru Saikova, Dehang Deband & Kanchanjunga Biosphere Reserve","R.S. Rawal","G.B. Pant Institute of Himalayan Environment & Development","Kosi-Katarmal",1218300,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_11"
"274","Ministry of Environment and Forests","Studies on Floral diversity of Nokrek Biosphere Reserve","S.J. Phukan","Botanical Survey of India","Eastern Circle",1195400,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_12"
"275","Ministry of Environment and Forests","Studies on the Butterfly Diversity in Dehang Debang Biosphere Reserve & adjacent Arunachal Pradesh","A. Borang","State Forest Research Institute","Van Vihar",850000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_13"
"276","Ministry of Environment and Forests","A handbook on the Butterflies of Niligiri Biosphere Reserve","G. Mathew","Kerala Forest Research Institute","Trishur",560320,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_14"
"277","Ministry of Environment and Forests","Studies on the rare endangered & threatened Flowering Plants of the Agasthyamalai Biosphere Reserve","T.J.S. Rajkumar","St. George College","Palyakottai",1384800,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_15"
"278","Ministry of Environment and Forests","Tropical Forest Research Institute, Jabalpur to act as Lead Insitute for Achanakmar Amarkantak Biosphere Reserve, Chattisgarh","A.C. Joshi","Tropical Forest Research Institute","P.O. RFRC, Mandala Road",1032500,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_16"
"279","Ministry of Environment and Forests","Biological  Control of Mimosa in VISA, A destructive alien weed threatening Kaziranga Park","R.K. Kalita","Rain Forest Research Institute","Post Box No 136",915000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_17"
"280","Ministry of Environment and Forests","Study on the biodiversity of Agaricales at Sikkim Himalaya","K. Acharya","Calcutta University","Department of Botany, Taraknath Siksha Prangan, 35 Ballygunge Circular Road",767740,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_18"
"281","Ministry of Environment and Forests","EPCO to act as lead/Co-ordination Institution for Pachmarhi & Achankmar-Amarkantak Biosphere Reserve","R.P. Singh","Environmental Planning & Coordination Organisation","Kachnar, Paaryavaran Paarisar, E -5 Sector, Arera Colony",1182077,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_19"
"282","Ministry of Environment and Forests","Study on the impact of developmental activities on the quality of surface & ground water resources in Konaseema area of Andhra Pradesh","N.S. Rao","Andhra University","Department of Inorganic & Analytical Chemistry",1100627,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_20"
"283","Ministry of Environment and Forests","Chromolaena Odorata Invasion to Western Ghats: Causes.Consequences & Management","I. Singh","Delhi University","Centre for Environmental Management of Degraded Ecosystems, School of Environmental Studies",1352160,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_21"
"284","Ministry of Environment and Forests","Studies on the ectromycorrhizal fungal diversity in different forest types & their association with endemic, indigenous & exoite species in the Western Ghats forests of Thiruvananthapuram","T.K. Abraham","Tropical Botanic Garden & Research Institute","Divisiion of Microbiology, Palode",786140,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_22"
"285","Ministry of Environment and Forests","Exploration of tribal botanical knowledge for sustainable socio-economic development & conservation of biodiversity of Agasthiar Hills, Western Ghats, India through women self help groups","A.J.D. Britto","St. Xavier's College","Department of Botany",808500,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_23"
"286","Ministry of Environment and Forests","Ecology of Indian Grey Hornbill (Ocyeeros birostris) with special reference to its role in seed dispersal in Southern Eastern Ghats","P. Balasubramanian","Salim Ali Centre for Ornithology & Natural History","Anaikatty",615400,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_24"
"287","Ministry of Environment and Forests","Chemical loading into eservoirs: Investigation from selected watersheds of Periyar river in Western Ghats, Kerala","M.N.M. Nair","Centre for Earth Science Studies","CSD, P.B. No 7250, Akkulam",1029250,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_25"
"288","Ministry of Environment and Forests","A study on the Herpetofaunal communities of the upper Vaigai Plateau Western Ghats, India","S. Bhupathy","Salim Ali Centre for Ornithology & Natural History","Anaikatty",1036900,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_26"
"289","Ministry of Environment and Forests","Diversity of Micro-fungi in leaf litter of different forests of Western Ghats","T.S. Suryanarayanan","Vivekananda College","Ramakrishna Mission, Mylapore",1260000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_27"
"290","Ministry of Environment and Forests","Studies of the biosystematics of parasitic wasps of Eupelmidae (Hymenoptera ) of Kerala including Southern Western Ghats","T.C. Narendran","Calicut University","Department of Zoology",1118720,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_28"
"291","Ministry of Environment and Forests","Investigations on the fungi & insects associated with fruits & seeds of selected endemic trees of Western Ghats","H.C. Nagaveni","Institute of Wood Science & Technology","Wood Biodegradation Division, 18th Cross, Malleswaran",985000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_29"
"292","Ministry of Environment and Forests","Role of insect predators in the regulation of biodiversity of forest ecosystem","D.P. Ambrose","St. Xavier's College"," ",1055700,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_30"
"293","Ministry of Environment and Forests","Bioecology of spiders in Western Ghats of Kerala","P.A. Sabastian","Sacred Heart College","Department of Zoology, Thevara",1535710,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_31"
"294","Ministry of Environment and Forests","Biodiversity in piper & Garcinia & identification of spots of spices richness in Western Ghats","P.A. Mathew","Indian Institute of Spices Research","Marikunna P.O.",1564000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_32"
"295","Ministry of Environment and Forests","Herbivorous Arthropod fauna associated with some ferns of Western Ghats of Southern India","P.W.A. Jesusasan","Madras Christian College","Department of Zoology",1060400,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_33"
"296","Ministry of Environment and Forests","Taxonomy studies on family Noctuoidea: Lepidoptera from Western Ghats of India","J. Singh","Punjabi University","Department of Zoology",1283170,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_34"
"297","Ministry of Environment and Forests","Valutation of Ecological Services of Wetlands in India","K. Mazumdar","Indian Statistical Institute","Economic Research Unit",1239700,20,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_35"
"298","Ministry of Environment and Forests","Estimating the economic value of forest lands in different Biogeographic zones in India - A methodology","K. Chopra","Institute of Economic Growth","Environment & Resource Economics Unit, Delhi University, North Campus",989000,6,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_36"
"299","Ministry of Environment and Forests","Physico-chemical ex-situ remediation of soils, sediments & aquifers contaminated by hazardous waste","S.R. Asolekar","Indian Institute of Technology (B)","Powai",1026480,24,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_37"
"300","Ministry of Environment and Forests","Traditional methods of water harvesting & its impact on environment in Bikaner District (Rajasthan)","J.B. Singh","Government Dungar College","Department of Geography",325400,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_38"
"301","Ministry of Environment and Forests","Assessment of human exposure to PCBs through Biological Monitoring","V.K. Bhatnagar","National Institute of Occupational Health","Meghani Nagar",645600,24,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_39"
"302","Ministry of Environment and Forests","Experimental investigations on environmental impact of using tyre pyrolysis oil in internal combustion engines","S. Murugan","Rajalakshmi Engeenring College","Thandalam",1812400,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_40"
"303","Ministry of Environment and Forests","Microwave assisted grafting of vinyl monomers on to the natural gums: A source of effective coagulating & flocculating agents for wastewater","V. Singh","Allahabad University","Department of Chemistry",1092500,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_41"
"304","Ministry of Environment and Forests","Nat-2 gene polymorphism (RELP) in urinary bladder mucosa due to pollutant exposure","A.K. Mandal","Maulana Azad Medical College &  Associated Hospitals","Department of Pathology",1605800,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_42"
"305","Ministry of Environment and Forests","Development of a process for production of liquid fuel from petroleum refinery solid waste of North Eastern Region of India by thermal & catalytic cracking","R.C. Borah","Regional Research Laboratory"," ",915600,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_43"
"306","Ministry of Environment and Forests","Aquatic Biodiversity function of Hyporpheir Biotope in a regulated river of Doon Valley","R.C. Sharma","Hemwati Nandan Bahuguna Garhwal University","Department of Environmental Sciences",1515600,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_44"
"307","Ministry of Environment and Forests","Effects of forests use on biodiversity conservation values as seen in bird communities of Sariska Tiger Reserve, Rajasthan","G. Shahbuddin","Council for Social Development","Sangha Rachna, 53 Lodhi Estate",1037040,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_45"
"308","Ministry of Environment and Forests","Status, Ecology & conservation of striped Hyena (Hyaena hyaena) in Gir National Park & Sanctuary","J.A. Khan","Aligarh Muslim University","Department of Wildlife Sciences, Wildlife Society of India",270000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_46"
"309","Ministry of Environment and Forests","Regeneration & plant diversity status along the disturbance Gradient on Natural Oak Forests in Garhwal Himalaya","D.S. Chauhan","Hemwati Nandan Bahuguna Garhwal University","Department of Forests, Post Box No 59",1260630,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_47"
"310","Ministry of Environment and Forests","Pollination Biology Germplasm collection & production of improved planting stocks ""Terminalia chebula Retz. & Terminalia bellirica"" (Gaertner) Roxb","M. Hegde","Institute of Forests & Tree Breeding","Forest Campus, R.S. Purama",150000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_48"
"311","Ministry of Environment and Forests","Ecosystem research project on land use dynamics & its impact on carbon sequestration, nitrogen cycling & biodiversity of tropical forest eco-systems of Chhattisgarh through remote sensing & GIS techniques","S.L. Swamy","Indira Gandhi Agricultural University","Department of Forestry",5346000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_49"
"312","Ministry of Environment and Forests","Impact of joint forest management on protection & development of Forest in Rajpipla Divisiion in Narmada District - An RS-GIS approach","G.S. Kiran","M.S. University of Baroda","Department of Botany, Faculty of Science",1834800,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_50"
"313","Ministry of Environment and Forests","Forest Atlas of Nagaland","T. Lanuisosang","Nagaland University","Department of Geography & Resource Management, Lumani",2204000,36,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_51"
"314","Ministry of Environment and Forests","Environmental impact statementof abandoned/closed mining (Iron Ore) activity in Kunduremukh National Park Area, Karnataka","H.H. Gowda","Karnataka State Remote Sensing Application Centre","KSCMF Building, Cunningham Road",1001995,12,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_52"
"315","Ministry of Environment and Forests","The trend of vegetation cover change in National Capital Region of Delhi & its Thermal Impact on the living Environment","P.P. Bhojvaid","Haryana Government Forest Department","South Circle",1805500,24,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_53"
"316","Ministry of Environment and Forests","Forest fire dynamics & vegetation regeneration analysis using Remote Sensing in Bandipur National Park of Western Ghats","R.K. Somashekar","Bangalore University","Department of Environmental Sciences",1536446,12,"2005-06","MOEF","Indian Rupees","Months","MOEF_2005-06_54"
