"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1265","Indian Council of Medical Research","Maneb & Paraquat induced alteration in oxidative stress in Polymorphs & assessment of correlation in the expression of toxicant responsive genes in Liver & Polymorphs in the exposed rats","C. Singh","Indian Institute of Toxicology Research"," ",1296950,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_141"
"1266","Indian Council of Medical Research","Matrix metalloproteinases: Modulation by atrovastatin in subjects with premature Coronary Artery disease","V. Dhawan","P.G. Institute of Medical Education & Research","Experimental Medicine & Biotechnology",2335608,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_142"
"1267","Indian Council of Medical Research","Measuement of maternal serum testosterone level during pregnancy, duration of the labour & new born birth indices: A new approach to evaluate the prenatal Androgen Hypothesis","S. Mukhopadhyay","Sikkim Manipal Institute of Medical Science","Department of Physiology",41250,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_143"
"1268","Indian Council of Medical Research","Mechanism of activation of the transcription factor SPL & modulation of SPL regulating genes by the gastric pathogen helicobacter Pylori","N. Kundu","Bose Institute","Department of Chemistry",1996575,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_144"
"1269","Indian Council of Medical Research","Mechanisms of Flouroquinolone resistance in Typhoidal Salmonellae","B.N. Harish","Jawaharlal Institute of P.G. Medical Education & Research","Department of Microbiology",677740,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_145"
"1270","Indian Council of Medical Research","Molecular & Serological investigations of Hantavirus infections in Vellore District of South India","G. Sridharan","Christian Medical College & Hospital","Department of Clinical Virology",1638312,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_146"
"1271","Indian Council of Medical Research","Molecular analysis of gene markers in Urine Cytology & Tissue Histology with super-superficial & muscle invasive transitional cell Carcinoma of Urinary Bladder","A. Seth","All India Institute of Medical Sciences","Department of Urology",985158,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_147"
"1272","Indian Council of Medical Research","Molecular characterization of Peptide deformylase from M. Tuberculosis: In Vitro & Ex-vitro activities of its inhibitors against M. Tuberculosis","S. Sharma","P.G. Institute of Medical Education & Research","Department of Biochemistry",2027148,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_148"
"1273","Indian Council of Medical Research","Molecular charatcerization of Candida Albicans from HIV patients","T. Menon","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences","Department of Microbiology",1718790,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_149"
"1274","Indian Council of Medical Research","Molecular Epidemiology & Identification of Immunodominant Antigen of Entamoeba in Amoebic Patients","S.K. Ghosh","Indian Institute of Technology (Kh)","Department of Biotechnology",2327136,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_150"
"1275","Indian Council of Medical Research","Molecular Epidemiology of Prostate Cancer: Polymorphisms in hormone related & Prostate Cancer candidate Genes","R.C. Sobti","Panjab University","Department of Biotechnology",1545000,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_151"
"1276","Indian Council of Medical Research","Molecular Epidemiology of V. Cholerae strains causing the recent Epidemic in North India","N. Taneja","P.G. Institute of Medical Education & Research","Department of Medical Microbiology",1281879,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_152"
"1277","Indian Council of Medical Research","Mutational analysis of hereditary blood disorders (Hemophilia, Beta-Thalassemia Glanzmann's Thrombasthenia & X-linked Agammaglobulinemia) in North Indian population","D. Dash","Banaras Hindu University","Institute of Medical Sciences",999678,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_153"
"1278","Indian Council of Medical Research","Mycotic agents of Corneal Ulcers in upper Assam","R. Nath","Assam Medical College & Hospital","Department of Microbiology",1108591,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_154"
"1279","Indian Council of Medical Research","Myocardial preconditioning against infraction in patients undergoing Coronary Artery bypass Surgery: A comparison of Isoflurance & Sevoflurance","P.M. Kapoor","All India Institute of Medical Sciences","Department of Cardiac Anaesthesia",620390,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_155"
"1280","Indian Council of Medical Research","Neoadjuvant Chemotherapy followed by inteval Debulking Surgery versus Upfront Surgery followed by Chemotherapy in Stage III & Stage IV (Pleural Effusion only) Epithelial Ovarian Carcinoma: A randomised study","L. Kumar","All India Institute of Medical Sciences","Institute of Rotary Cancer Hospital",629536,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_156"
"1281","Indian Council of Medical Research","Neurotoxicity of selected synthetic Pyrethroid (Lambda - Cyhalothrin ) & Organophosphate (Monocrotophos & Dichlorvos) Pesticides: Behavioural, Neurochemical & Immuno - Histochemical studies in developing & young rats","V.K. Khanna","Indian Institute of Toxicology Research","Development Technology Laboratory",1041850,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_157"
"1282","Indian Council of Medical Research","Neutralization epitope mapping in HIV-1 envelope of Indian origin & construction of envelope - based peptide immunogen for generation of broadly cross -  reactive neutralizing antibodies","J. Bhattacharya","National AIDS Research Institute","Division of Molecular Virology",331200,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_158"
"1283","Indian Council of Medical Research","Normobaic oxygen therapy in acute Ischemic Stroke: A pilot study in Indian patients","M.V.P. Srivastava","All India Institute of Medical Sciences","Department of Neurology",2645946,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_159"
"1284","Indian Council of Medical Research","Novel systems for improved delivery of antidiabetic drugs","M.S. Nagarsenker","Bombay College of Pharmacy","Department of Pharmaceutics",557400,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_160"
"1285","Indian Council of Medical Research","Nuerognesis in the Subventricular zone & Neocurtex of adult rat: Interactive effects of excitoroxic injury & dietary restriction","G. Kaur","Guru Nanak Dev University","Department of Biotechnology",1228982,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_161"
"1286","Indian Council of Medical Research","Oxidative stress to Apoptosis: A study of Apoptotic Cell signaling pathways in primary Glomerular disease","M. Khullar","P.G. Institute of Medical Education & Research","Experimental Medicine & Biotechnology",845366,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_162"
"1287","Indian Council of Medical Research","Peptide & Non-Peptide Serpins: Direct & reversible inhibitors of factor Xa & Thrombin","M.S. Kachole","Dr. Babasaheb Ambedkar Marathwada University","Department of Biochemistry",1531946,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_163"
"1288","Indian Council of Medical Research","Pharmacological & Molecular actions of snake venom anti cancer protein fraction on experimental animals & on Leukemic cell lines","A. Gomes","Indian Institute of Chemical Biology","Pharmacology Division",1195482,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_164"
"1289","Indian Council of Medical Research","Phytochemical evaluation & assessment of Estrogenic/Antiestrogenic potential of fruits of three important edible Solanium species","S. Manjula","Rajiv Gandhi Centre for Biotechnology","Division of Plant Molecular Biology",1166650,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_165"
"1290","Indian Council of Medical Research","Plausible role of Nitrosative stress in progression of Kidney stone disease & its influence on Molecular events leading to Calcium Oxalate Crystal deposition","P. Kalaiselvi","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences","Department of Biochemistry",1067382,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_166"
"1291","Indian Council of Medical Research","Polymerase Chain Reactiion (PCR) based detection of environmental Mycobacteria to identify the potentially dangerous zones & sources","S. Kamatchiammal","National Environmental Engineering Research Institute"," ",1305420,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_167"
"1292","Indian Council of Medical Research","Potent role of pro-memory Cytokines in the protection & generation & sustenance of meory responses in animals immunized with vaccine prepaed from Macrophages infected with live M. Tuberculosis","J.N. Agrewala","Institute of Microbial Technology"," ",2509987,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_168"
"1293","Indian Council of Medical Research","Preparatiion of an Enzostrip for semi-quantitative determination of Urinary Oxalate","C.S. Pundir","Maharshi Dayanand University","Department of Biochemistry & Genetics",420800,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_169"
"1294","Indian Council of Medical Research","Preparation of support system for making Indian Journal of Medical Research (IJMR) a web based journal","N.C. Jain","Indian Council of Medical Research","Division of Publication & Information",1141360,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_170"
"1295","Indian Council of Medical Research","Prevalence of 22Q11 deletion syndrome in children with structural Cardiac malformation: A teritary care referral hospital - based study in Delhi","A. Halder","All India Institute of Medical Sciences","Department of Reproductive Biology",863120,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_171"
"1296","Indian Council of Medical Research","Prevalence of Pyridoxine deficiency in HIV positive Tuberculosis pateients, effect of high dose Pyridoxine supplementation on Neuropsychiatric symptoms & immune response","M.R.P. Adhikari","Kasturba Medical College & Hospital","Department of Medicine",1398740,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_172"
"1297","Indian Council of Medical Research","Prevalence, characterization & Epidemiological typing of Shiga Toxin producing E. Coli isolated from meat products, unpasteurised milk, cattle & children in North India","N. Taneja","P.G. Institute of Medical Education & Research","Department of Medical Microbiology",2052560,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_173"
"1298","Indian Council of Medical Research","Prevention of radiation induced reproductive Dysfunctions by Tinospora Cordifolica (An Indian Medicinal Plant) extract","P.K. Goyal","Rajasthan University","Department of Zoology",1082100,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_174"
"1299","Indian Council of Medical Research","Projct for the detection, control & management of Sickle Cell Anaemia","S. Mandot","J. Watumull Global Hospital & Research Centre"," ",1346770,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_175"
"1300","Indian Council of Medical Research","Propensity of Phytonutrients to enhance protective mechanisms against oxidative damage in pregnant dams & embroys: Biochemical insights","Muralidhara","Central Food Technological Research Institute","Deparatment of Biochemistry & Nutrition",543756,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_176"
"1301","Indian Council of Medical Research","Protective effects of Bacopa Monniera, Linn extract on Mouse Brain during aging","M.M. Pillai","Shivaji University","Department of Zoology, Vidya Nagar",688905,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_177"
"1302","Indian Council of Medical Research","Pulmonary function in normal children in India : Development of reference standards for spirometry for different regions using a uniform methodology","S.K. Chhabra","Vallabhbhai Patel Chest Institute","Dept. of Cardio Respiratory Physiology",1163346,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_178"
"1303","Indian Council of Medical Research","Pune low birth weight study - Birth to adulthood","S. Chaudhari","King Edward Memorial Hospital Research Centre","Neonatology Division",1003176,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_179"
"1304","Indian Council of Medical Research","Randomized clinical trial of Azathioprine weekly pulse verus daily Azathioprine for the treatment of Parthenium Dermatitis","G. Sethuraman","All India Institute of Medical Sciences","Dept. of Dermatology & Venerology",1086196,36,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_180"
"1305","Indian Council of Medical Research","Research pursuit & consolidation of proanglogenic active principle from marine organisms: Its effect on differentiation of Stem Cell progenitors to vascular cells","A.K. Chatterjee","National Institute of Oceanography"," ",206000,24,"2006-07","ICMR","Indian Rupees","Months","ICMR_2006-07_181"
