NOMBRE DEL SUJETO DE APOYO,NOMBRE DEL PROYECTO,SECTOR,MONTO
"ARROBA INGENIERIA, S.A. DE C.V.","PREVENCION DE LA  HIPO/HIPER OXIGENACION  NEONATAL  MEDIANTE UN SISTEMA ELECTRONICO  DE ESTABILIZACION Y CONTROL  AUTOMATICO DE LA SATURACION DE OXIGENO, BASADO EN  UN MODELO  MATEMATICO DE LA HOMEOSTASIS RESPIRATORIA  DEL RECIEN NACIDO.",SALUD,782000
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,"EFECTIVIDAD DE LA C.P.A.P NASAL SOBRE LA DISFUNCION MIOCARDICA Y EL CONTROL GLUCEMICO EN PACIENTES CON DIABETES MELLITUS TIPO 2, OBESIDAD Y SINDROME DE APNEA OBSTRUCTIVA DEL SUENO",SALUD,973400
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",VALIDACION DE UN ENSAYO DE ACTIVIDAD BACTERICIDA EN SANGRE TOTAL CONTRA MYCOBACTERIUM TUBERCULOSIS EN SUJETOS CON DIABETES MELLITUS TIPO 2 Y DESCONTROL METABOLICO,SALUD,725874.04
CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO A.C.,ESTRATEGIA DIETARIA PARA REDUCIR EL ESTADO PROINFLAMATORIO Y LA OBESIDAD: MODIFICACION DE LA MICROBIOTA INTESTINAL,SALUD,1051000
UNIVERSIDAD DE GUADALAJARA,"ESTUDIO DE GENES KIR 2DL2 / 2DL3 / 2DS2 COMO MARCADORES GENETICOS, Y DE LOS GENES DE SUS LIGANDOS HLA,  EN LA RESPUESTA AL TRATAMIENTO CON DROGAS MODIFICADORAS DE LA ENFERMEDAD EN ARTRITIS REUMATOIDE",SALUD,500000
INSTITUTO NACIONAL DE REHABILITACION,DESARROLLO Y APLICACION DE UN SUSTITUTO BIOLOGICO DERMO-EPIDERMICO PARA EL TRATAMIENTO DE PACIENTES CON QUEMADURAS DE TERCER GRADO,SALUD,1011600
INSTITUTO TECNOLOGICO DE SONORA,EFECTOS DE LA ENTREVISTA MOTIVACIONAL SOBRE LA ADHERENCIA AL TRATAMIENTO Y CALIDAD DE VIDA EN PACIENTES CON DIABETES MELLITUS TIPO 2,SALUD,234000
HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,"CAUSAS DE MUERTE SUBITA INFANTIL Y EN LA EDAD PEDIATRICA, PATRONES DE HERENCIA Y GENES INVOLUCRADOS.",SALUD,1703967
UNIVERSIDAD AUTONOMA DE NUEVO LEON,PERFIL DE EXPRESION DE MIRNAS Y CITOCINAS ASOCIADOS CON LA INFLAMACION EN NINOS Y ADULTOS CON INFECCIONES RESPIRATORIAS AGUDAS COMO BIOMARCADORES DE GRAVEDAD,SALUD,1300000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"COMPONENTES DEL SINDROME METABOLICO, RIESGO CARDIOVASCULAR Y POLIMORFISMO DEL PAI-1 EN MUJERES POSMENOPAUSICAS.",SALUD,70000
UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,DESARROLLO DE MODELO DE FORMACION TORACOSCOPICA PARA ATRESIA ESOFAGICA TIPO III EN CONEJO,SALUD,398000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,EXPRESION DE MICRORNAS COMO MARCADORES PARA EL DIAGNOSTICO TEMPRANO Y PRONOSTICO DEL CANCER CERVICAL,SALUD,1095000
UNIVERSIDAD AUTONOMA DE NAYARIT,POLIMORFISMOS EN EL GEN DE VEGF Y SU RELACION CON EL CANCER DE PROSTATA EN LA POBLACION DEL OCCIDENTE DEL PAIS,SALUD,1122300
INSTITUTO NACIONAL DE REHABILITACION,"EVALUACION DE DIVERSAS VARIANTES GENICAS EN LOS GENES TLR4, TNFA, IL6 Y CD14 COMO POSIBLES MARCADORES DE SUSCEPTIBILIDAD EN EL DESARROLLO DE SEPSIS EN PACIENTES CON QUEMADURAS",SALUD,510700
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,POLIMORFISMO GENETICO DE LA PARAOXONASA 1 (Q192R) Y SU ASOCIACION CON MARCADORES DE RIESGO CARDIOVASCULAR EN MUJERES MEXICANAS EXPUESTAS A HIDROCARBUROS AROMATICOS POLICICLICOS.,SALUD,615000
INSTITUTO NACIONAL DE REHABILITACION,TRANSPLANTE MENISCAL LATERAL Y MEDIAL EN DE PACIENTES SINTOMATICOS POR MENISCECTOMIA PREVIA CON ANALISIS INMUNOHISTOLOGICO A UN ANO DE SEGUIMIENTO. FASE 2.,SALUD,806000
INSTITUTO NACIONAL DE SALUD PUBLICA,"EXPOSICION PRENATAL A DISRUPTORES ENDOCRINOS Y EL RIESGO DE SOBREPESO, OBESIDAD Y PUBERTAD TEMPRANA EN POBLACION ESCOLAR MEXICANA: UN ESTUDIO DE COHORTE",SALUD,1291432.5
INSTITUTO NACIONAL DE SALUD PUBLICA,"CARACTERIZACION DE LA ACTIVIDAD FUNCIONAL DE STAT-3 EN PACIENTES CON SINDROME HIPER IGE, COMO MARCADOR PARA SU DETECCION TEMPRANA.",SALUD,893185
INSTITUTO NACIONAL DE SALUD PUBLICA,CONTRIBUCION DE LAS CELULAS TRONCALES  CANCEROSAS A LA QUIMIORESISTENCIA MEDIADA POR EL EJE P38-YY1-MDR EN LOS LINFOMAS  NO-HODGKIN PEDIATRICOS,SALUD,1605000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,COMPARACION DE LOS NIVELES CIRCULANTES DE IRISINA Y CAMBIOS EN TEJIDO ADIPOSO SUBCUTANEO ANTES Y DESPUES DEL  EJERCICIO EN SUJETOS CON DIFERENTES IMC,SALUD,500000
HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,ESTRATEGIA EDUCATIVA BASADA EN LA CONSTRUCCION DE RESILIENCIA Y APRENDIZAJE COLABORATIVO PARA EL DESARROLLO DE CONDUCTAS ANTICONCEPTIVAS EN MUJERES VULNERABLES.,SALUD,2400000
INSTITUTO NACIONAL DE MEDICINA GENOMICA,UN GRUPO DE GENES ESPECIFICOS DE EMBARAZO Y SU EXPRESION PROTEICA PROVEE NUEVOS MARCADORES PARA EL CANCER CERVICO UTERINO.,SALUD,779500
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,"INMUNOGENICIDAD, SEGURIDAD Y COSTO EFECTIVIDAD DE LA RESPUESTA INMUNE A LA PRIMO-INMUNIZACION CON DOS VACUNAS CONTRA SARAMPION, RUBEOLA Y PAROTIDITIS (SRP), APLICADAS POR AEROSOL O POR INYECCION EN NINOS DE 1 ANO DE EDAD",SALUD,195000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EVALUACION DE LOS FACTORES GENETICOS Y AMBIENTALES ASOCIADOS A LA ENFERMEDAD HEPATICA.,SALUD,1260000
INSTITUTO NACIONAL DE SALUD PUBLICA,"DEPRESION, ANSIEDAD Y SINTOMAS SOMATICOS EN EL PRIMER NIVEL DE ATENCION: ESTUDIO DE CAMPO PARA LA CIE-11.",SALUD,759920.86
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,EVALUACION DE LOS FACTORES GENETICOS Y AMBIENTALES ASOCIADOS A LA ENFERMEDAD HEPATICA.,SALUD,1494712.04
"INSTITUTO NACIONAL DE PSIQUIATRIA ""RAMON DE LA FUENTE MUNIZ""","DEPRESION, ANSIEDAD Y SINTOMAS SOMATICOS EN EL PRIMER NIVEL DE ATENCION: ESTUDIO DE CAMPO PARA LA CIE-11.",SALUD,846140.8
INSTITUTO NACIONAL DE SALUD PUBLICA,TERCERA ETAPA DE EVALUACION DE LOS LINEAMIENTOS SOBRE CONSUMO DE ALIMENTOS Y BEBIDAS EN LAS ESCUELAS Y ENTORNO OBESIGENICO,SALUD,1227249
INSTITUTO NACIONAL DE MEDICINA GENOMICA,EVALUACION DE LOS FACTORES GENETICOS QUE PREDISPONEN AL DESARROLLO DE LUPUS ERITEMATOSO SISTEMICO EN NINOS Y ADULTOS EN POBLACION MESTIZA MEXICANA,SALUD,600000
CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO A.C.,CARACTERIZACION MOLECULAR DE NOROVIRUS CIRCULANTES EN SONORA: AUXILIAR DIAGNOSTICO DE ENFERMEDADES INTESTINALES DE ETIOLOGIA DESCONOCIDA,SALUD,350000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,HIDROCARBUROS AROMATICOS POLICICLICOS COMO BIOMARCADORES DE RIESGO DE CANCER MAMARIO.,SALUD,1038500
INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY,VALIDACION DE GENES BIOMARCADORES DE RECURRENCIA EN PACIENTES MEXICANAS CON CANCER DE MAMA,SALUD,67500
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"BIOMARCADORES SEROLOGICOS -ESTROGENOS, FACTORES TREFOIL 1-3 Y GHRELINA- EN LA PROGRESION DE GASTRITIS ATROFICA A ADENOCARCINOMA GASTRICO",SALUD,321000
INSTITUTO NACIONAL DE CANCEROLOGIA,PAPEL DE LA ISOFORMA DNMT3B3DELTA5 EN LA INESTABILIDAD CROMOSOMICA Y EL PRONOSTICO CLINICO EN CANCER DE OVARIO.,SALUD,500000
UNIVERSIDAD AUTONOMA DE NUEVO LEON,"PERFIL DE METILACION EN DNA TUMORAL Y CIRCULANTE COMO BIOMARCADOR DE DIAGNOSTICO TEMPRANO Y PRONOSTICO, EN PACIENTES CON CANCER COLORRECTAL.",SALUD,445000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",COMPARACION DEL ESTADO INFLAMATORIO ENTRE PACIENTES RECEPTORES DE TRASPLANTE RENAL CON INJERTO RENAL NO FUNCIONAL Y PACIENTES EN DIALISIS NO TRASPLANTADOS.,SALUD,1600000
UNIVERSIDAD DE MONTERREY,IMPLANTES DE HOMO-INJERTOS VALVULARES PARA ENFERMEDADES CARDIOVASCULARES,SALUD,1650000
INSTITUTO NACIONAL DE SALUD PUBLICA,ESTUDIO DE COSTOS ASOCIADOS A LA FRAGILIDAD EN ADULTOS MAYORES EN MEXICO,SALUD,855480
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EVALUACION DE ALTERNATIVAS DE TRIAGE EN MUJERES VPH POSITIVAS EN TLAXCALA: EL ESTUDIO FRIDA,SALUD,558514.83
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,"EPIDEMIOLOGIA MOLECULAR, VIGILANCIA DE FARMACORRESISTENCIA Y EVOLUCION DEL VIRUS DE INMUNODEFICIENCIA HUMANA EN LA REGION MESOAMERICANA.",SALUD,1063200
INSTITUTO POLITECNICO NACIONAL,ASOCIACION ENTRE POLIMORFISMOS DE GENES QUE CODIFICAN ENZIMAS RELACIONADAS CON EL GLUTATION Y EL RIESGO DE ISQUEMIA CEREBRAL EN POBLACION MEXICANA,SALUD,565000
HOSPITAL GENERAL DE MEXICO,UTILIDAD DE LA CURVA DE TOLERANCIA A LA GLUCOSA ORAL EN NINOS PARA PREDECIR DISFUNCION ENDOTELIAL E INFLAMACION ASOCIADOS A OBESIDAD. ESTUDIO DE VALIDACION CRUZADA.,SALUD,547832
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",IMPACTO DE LA IMPLEMENTACION DE LAS GUIAS DE MANEJO Y CONTROL DE ANTIBIOTICOS EN LA MORBI-MORTALIDAD Y COSTOS ASOCIADOS A LA NEUMONIA ADQUIRIDA EN LA COMUNIDAD EN ADULTOS MAYORES DE 50 ANOS QUE REQUIEREN HOSPITALIZACION,SALUD,1689000
UNIVERSIDAD DE GUADALAJARA,"EFECTO DE UNA DIETA MODERADA EN GRASA SUPLEMENTADA CON ACEITE DE PESCADO OMEGA-3 SOBRE LOS NIVELES SERICOS DE TNF-ALFA, ADIPONECTINA, ESTROGENOS Y EXPRESION DE AROMATASA EN MUJERES OBESAS POSTMENOPAUSICAS CON DIAGNOSTICO DE CANCER DE MAMA",SALUD,1035000
UNIVERSIDAD DE GUANAJUATO,"EFICACIA DE UN ABORDAJE FAMILIAR E INTERDISCIPLINARIO PARA PREVENCION DE DIABETES, Y SU EFECTO SOBRE PERFILES FAMILIARES E INDIVIDUALES DE SECRECION DE INSULINA Y RESISTENCIA A LA INSULINA EN PACIENTES CON PREDIABETES.",SALUD,333260
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",DESCRIPCION DE LAS VIAS QUE ESTIMULAN EL PERFIL TH17 EN LA ESCLEROSIS SISTEMICA Y SU CORRELACION CON SUBTIPOS Y ETAPAS CLINICAS.,SALUD,950000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"VALIDACION DE UN PANEL BIOMARCADOR PARA EL DIAGNOSTICO Y PRONOSTICO DE SEPSIS, BASADO EN LA INMUNOFENOTIPIFICACION DE LEUCOCITOS CIRCULANTES HUMANOS",SALUD,1705000
UNIVERSIDAD AUTONOMA DE NUEVO LEON,DETECCION TEMPRANA DE LAS ANEUPLOIDIAS DE CROMOSOMAS SEXUALES A TRAVES DE LA CUANTIFICACION DE LA DOSIS GENICA POR QPCR EN MUESTRAS DE TAMIZ NEONATAL.,SALUD,1280524
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",ASOCIACION DE ANTICUERPOS ANTI RECEPTOR 1 DE ANGIOTENSINA II CON LA FUNCION DEL INJERTO Y EVENTOS DE RECHAZO EN RECEPTORES DE TRASPLANTE RENAL.,SALUD,538000
INSTITUTO NACIONAL DE SALUD PUBLICA,FACTORES AMBIENTALES DE LA DIABETES: DISRUPTORES ENDOCRINOS AMBIENTALES Y EL RIESGO DE DESARROLLO DE DIABETES Y ENFERMEDAD CARDIOVASCULAR EN MUJERES MEXICANAS DEL ESTUDIO ESMAESTRAS,SALUD,863464
UNIVERSIDAD AUTONOMA DE NUEVO LEON,ABORDAJE FARMACOGENOMICO PARA EL ESTUDIO DE LA QUIMIOTERAPIA INSTITUCIONAL PARA CANCER GASTRICO,SALUD,411918
UNIVERSIDAD AUTONOMA DE NUEVO LEON,"PREVALENCIA DE INFECCION EN VECTORES Y RESERVORIOS DE LEISHMANIASIS EN FOCOS ENDEMICOS DE CAMPECHE Y QUINTANA ROO, MEXICO",SALUD,350000
INSTITUTO NACIONAL DE SALUD PUBLICA,"COMPUESTOS ADICTIVOS, ADITIVOS Y CARCINOGENICOS EN CIGARROS MEXICANOS Y SU ASOCIACION CON ADICTIVIDAD Y CESACION EN FUMADORES.",SALUD,1329693.6
INSTITUTO NACIONAL DE PERINATOLOGIA,OBTENCION Y CARACTERIZACION DE CELULAS TRONCALES EMBRIONARIAS HUMANAS A PARTIR DE CIGOTOS EN SEGMENTACION DE MALA CALIDAD,SALUD,2060000
INSTITUTO NACIONAL DE CANCEROLOGIA,DETERMINACION DE BIOMARCADORES PRONOSTICOS CLINICOS Y MOLECULARES EN PACIENTES CON ASTROCITOMA,SALUD,503000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",DETERMINACION DE LA CONCENTRACION PLASMATICA DE AMINOACIDOS DE CADENA RAMIFICADA EN JOVENES PREUNIVERSITARIOS Y SU ASOCIACION CON LOS POLIMORFISMOS EN LA TRANSAMINASA DE AMINOACIDOS DE CADENA RAMIFICADA (RS11548193 Y RS73587806).,SALUD,599000
"CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISENO DEL ESTADO DE JALISCO, A.C.",PERFIL DE EXPRESION DE GENES ASOCIADOS A NEOPLASIAS HEMATOLOGICAS EN NINOS EXPUESTOS A HIDROCARBUROS AROMATICOS,SALUD,832000
UNIVERSIDAD AUTONOMA DE SINALOA,"UTILIDAD DE INDICADORES TEMPRANOS DE RIESGO DE CANCER DE SENO CONSIDERANDO LAS VARIANTES GENICAS DE LA POLIMERIZACION DE LA ADIPONECTINA Y LA PRESENCIA DE RECEPTORES ADIPOR1, ADIPOR2, DE ESTROGENOS (ER) Y DE PROGESTERONA (PR) EN EL TEJIDO MAMARIO",SALUD,1057022
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",EFECTOS EN EL PERFIL NEUROCOGNOSCITIVO DE LA EXPOSICION IN UTERO A FARMACOS INMUNOSUPRESORES EN HIJOS DE MUJERES CON TRASPLANTE RENAL.,SALUD,311850
INSTITUTO NACIONAL DE REHABILITACION,CORRELACION DE PARAMETROS CLINICOS CON LA PERDIDA DE FUNCION DE LA PROLIDASA RESPONSABLE DEL RECICLAJE DE COLAGENAS EN PACIENTES CON OSTEOARTRITIS,SALUD,768585
INSTITUTO NACIONAL DE MEDICINA GENOMICA,ESTUDIO DE LA ASOCIACION DE LA MICROBIOTA INTESTINAL CON LA OBESIDAD Y SUS COMPLICACIONES METABOLICAS EN POBLACION INFANTIL MEXICANA.,SALUD,265000
INSTITUTO POLITECNICO NACIONAL,MARCADORES BIOLOGICOS DE RIESGO METABOLICO Y CARDIOVASCULAR EN PACIENTES CON SOBREPESO Y OBESIDAD DE LA CIUDAD DE DURANGO Y SU MODIFICACION CON UNA INTERVENCION COGNITIVO-CONDUCTUAL EN POBLACION DEL NOROESTE DE MEXICO,SALUD,1390000
INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY,"MEJORAS EN EL USO Y APLICACION DE LOS RECURSOS ASIGNADOS VIA EL FONDO DE
APORTACIONES PARA LA INFRAESTRUCTURA SOCIAL MUNICIPAL",SEDESOL,707500
EL COLEGIO DE TLAXCALA,PROPUESTA METODOLOGICA A PARTIR DE LA TELEDETECCION PARA LA IDENTIFICACION DE ASENTAMIENTOS IRREGULARES Y SUS NECESIDADES EN LOS GRANDES ESPACIOS URBANOS DE MEXICO,SEDESOL,313500
OBJECTSOFT DE MEXICO S.A. DE C.V.,FONSEC SEDESOL,SEDESOL,6382490.66
BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA ,INVENTARIO NACIONAL DE LOS PROGRAMAS DE COHESION SOCIAL EN MEXICO Y PROPUESTA PARA EL DISENO Y FORMULACION DE POLITICAS PUBLICAS,SEDESOL,2111600
"CENTRO DE ESTUDIOS ESPINOSA YGLESIAS, A.C.",EXPOSICION ITINERANTE: IDENTIFICACION DE INSTRUMENTOS DE ACCION INDIVIDUAL Y COLECTIVA PARA LOGRAR UNA MAYOR MOVILIDAD SOCIAL EN MEXICO,SEDESOL,1705000
UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA ,®DESASTRE DESPUES DEL DESASTRE? EFECTOS DE DESASTRES NATURALES EN LA MOVILIDAD SOCIAL Y CAPITAL SOCIAL EN MEXICO,SEDESOL,4676388
EL COLEGIO DE MEXICO ,PROMOVIENDO LA MOVILIDAD SOCIAL EN MEXICO,SEDESOL,1520000
COLEF,ESTIMACION DEL SALDO NETO MIGRATORIO EN LAS ENTIDADES FEDERATIVAS DE MEXICO A TRAVES DEL USO DE FUNCIONES DE SUPERVIVENCIA Y OTROS MODELES MATEMATICOS.,INEGI,4174188
INECOL,CRITERIOS ALTERNATIVOS DE DELIMITACION DE AREA URBANO RURAL.,INEGI,199000
UNIVERSIDAD AUTONOMA METROPOLITANA - UNIDAD IZTAPALAPA,ESTIMACION DE NIVELES DE RETORNO PARA PRECIPITACION A PARTIR DE DATOS ESPACIALES EN LA CUENCA DEL VALLE DE MEXICO,INEGI,812274
UNIVERSIDAD LA SALLE,CLASIFICACION DE CULTIVOS AGRICOLAS TEMPORALES EN IMAGENES DE ALTA RESOLUCION USANDO TECNICAS DE COMPUTO INTELIGENTE.,INEGI,992000
CENTRO GEO,ESTIMACION DE POBLACION EN AREAS PEQUENAS MEDIANTE PERCEPCION REMOTA DE ALTA RESOLUCION ESPACIAL.,INEGI,1104514
UNIVERSIDAD DE GUANAJUATO,AJUSTE DE LOS FACTORES DE EXPANSION ANTE LA PRESENCIA DE OBSERVACIONES ATIPICAS.,INEGI,511030
COLEF,"PROSPECTIVAS SOCIALES, ECONOMICAS Y DE SALUD POR COHORTES DE LA POBLACION ENVEJECIDA.",INEGI,1915000
EL COLEGIO DEL ESTADO DE HIDALGO,"METODOLOGIA PARA MEDIR LA CONCENTRACION Y DISPERSION DEMOGRAFICA DE LA POBLACION MEXICANA, A TRAVES DEL MODELO POLICENTRICO.",INEGI,3287062.4
UNIVERSIDAD AUTONOMA CHAPINGO,MUESTREO PROBABILISTICO EN LA RECUPERACION DE LOS MICRODATOS DEL CENSO GENERAL DE LA POBLACION 1930.,INEGI,3563502.4
CIDE,"ESTUDIO DE LA COMPETITIVIDAD: REGIONES, ECONOMIA Y SOCIEDAD.",INEGI,3817979.83
CIAD,ANALISIS ESPACIO-TEMPORAL DE LA VULNERABILIDAD DEL PAISAJE UTILIZANDO PERCEPCION REMOTA Y METODOS ESPACIALES: UN ESTUDIO INTERDISCIPLINARIO Y MULTIESCALAR EN CUATRO REGIONES DEL PAIS.,INEGI,1780200
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,VISUALIZADOR DE INFORMACION SATELITAL PARA TENDENCIAS AMBIENTALES Y CLIMA (VISTA-C).,INEGI,2326000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,"UNA METODOLOGIA PARA GENERAR INFORMACION DE SEQUIA METEOROLOGICA, AGROPECUARIA E HIDROLOGICA.",INEGI,990000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,APLICACION DE LIDAR EN LA EVALUACION DEL PELIGRO Y CARTOGRAFIA DE LA SUSCEPTIBILIDAD POR DESLIZAMIENTOS EN AREAS MONTANOSAS DE LA CIUDAD DE MEXICO Y GUERRERO.,INEGI,2203958
ROATECH SERVICES,FRAMEWORK PARA EL DISENO Y DESARROLLO DE UNA ARQUITECTURA INFORMATICA PARA RECOLECTAR INFORMACION AUTOMATICAMENTE DE ENCUESTAS ECONOMICAS DEL INEGI A TRAVES DEL USO DE LAS TECNOLOGIAS DE LA INFORMACION.,INEGI,1066187
INFOTEC,"CONSTRUCCION DE UN MARCO GENERAL Y SU CORRESPONDIENTE PLATAFORMA DE SOFTWARE, PARA LA GENERACION DE INFORMACION ESTADISTICA, A PARTIR DE DATOS DISPONIBLES EN LA WEB INCORPORANDO TECNOLOGIAS DE BIG DATA.",INEGI,2737019
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,GEOGRAFIA DE MEXICO. UNA REFLEXION ESPACIAL CONTEMPORANEA.,INEGI,964051
